antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,algorithm,context,context_n,support_count,rule_str,normalized_rule
"frozenset({'previous_deep', 'income_q4'})",frozenset({'leverage_under_3x'}),0.10354380991143984,0.47446632327967325,0.06587977712593507,0.6362502710908696,1.3409808871004594,1.0,0.016751726338884818,1.4447671983052175,0.2836471197634262,0.12863868807173512,0.30784696581355897,0.38755027057983676,fpgrowth,Portfolio-wide,356255,23470,"{income_q4, previous_deep} -> {leverage_under_3x}","{income_q4, previous_deep} -> {leverage_under_3x}"
"frozenset({'previous_deep', 'income_q4'})",frozenset({'repayment_some_late'}),0.10354380991143984,0.44470674095802165,0.0636201597170566,0.6144274560832791,1.381646373876933,1.0,0.017573529464963294,1.440178425053821,0.3081308403954276,0.13127562959015823,0.30564159092813176,0.37874419279241117,fpgrowth,Portfolio-wide,356255,22665,"{income_q4, previous_deep} -> {repayment_some_late}","{income_q4, previous_deep} -> {repayment_some_late}"
"frozenset({'income_q4', 'repayment_some_late'})",frozenset({'previous_deep'}),0.1105219575865602,0.3972912660874935,0.0636201597170566,0.5756336668867781,1.4488958505320102,1.0,0.019710751257023845,1.4202557716841842,0.3483158125751707,0.1432263690709402,0.29590147075116724,0.36788423631331,fpgrowth,Portfolio-wide,356255,22665,"{income_q4, repayment_some_late} -> {previous_deep}","{income_q4, repayment_some_late} -> {previous_deep}"
"frozenset({'credit_large', 'previous_deep'})",frozenset({'income_q4'}),0.12466070651639977,0.23744228151183844,0.05196277946976183,0.41683366733466937,1.7555157602117581,1.0,0.02236305689963016,1.3076161564453355,0.4916571636409921,0.16754609056105133,0.2352495837016643,0.3178387511516709,fpgrowth,Portfolio-wide,356255,18512,"{credit_large, previous_deep} -> {income_q4}","{credit_large, previous_deep} -> {income_q4}"
"frozenset({'previous_deep', 'income_q4'})",frozenset({'credit_large'}),0.10354380991143984,0.3220389889264712,0.05196277946976183,0.5018434179136847,1.5583312430168725,1.0,0.018617635616287015,1.3609395829604012,0.39967140975244686,0.13907921625195335,0.26521352415605604,0.33159948595984073,fpgrowth,Portfolio-wide,356255,18512,"{income_q4, previous_deep} -> {credit_large}","{income_q4, previous_deep} -> {credit_large}"
"frozenset({'income_q4', 'card_utilisation_moderate'})",frozenset({'burden_under_20pct'}),0.06915832760241962,0.6564820142875187,0.06098440723638966,0.8818085883594446,1.343233430875442,1.0,0.015583209027197127,2.9064547156538825,0.2745125926524645,0.09175334794562202,0.6559382141362474,0.4873521830092253,fpgrowth,Portfolio-wide,356255,21726,"{card_utilisation_moderate, income_q4} -> {burden_under_20pct}","{card_utilisation_moderate, income_q4} -> {burden_under_20pct}"
"frozenset({'previous_deep', 'income_q4'})",frozenset({'card_utilisation_moderate'}),0.10354380991143984,0.25667850275785603,0.04646390927846627,0.44873671654738667,1.7482442500091777,1.0,0.019886439180553838,1.3483965276748566,0.47743275289582093,0.14808817477500044,0.2583783927978688,0.3148782934245523,fpgrowth,Portfolio-wide,356255,16553,"{income_q4, previous_deep} -> {card_utilisation_moderate}","{income_q4, previous_deep} -> {card_utilisation_moderate}"
"frozenset({'income_q4', 'card_utilisation_moderate'})",frozenset({'previous_deep'}),0.06915832760241962,0.3972912660874935,0.04646390927846627,0.6718483643152853,1.6910725748683522,1.0,0.01898790974480733,1.8366775245685014,0.43902130284262897,0.11063212629158814,0.45553860891561,0.39440005772374903,fpgrowth,Portfolio-wide,356255,16553,"{card_utilisation_moderate, income_q4} -> {previous_deep}","{card_utilisation_moderate, income_q4} -> {previous_deep}"
"frozenset({'leverage_under_3x', 'card_utilisation_moderate'})",frozenset({'income_q4'}),0.11758150762796311,0.23744228151183844,0.041442225372275474,0.3524552985270596,1.4843830520954913,1.0,0.013523403937490276,1.1776140191613125,0.36980123005305887,0.1321577227767086,0.15082532669559057,0.2634956478449224,fpgrowth,Portfolio-wide,356255,14764,"{card_utilisation_moderate, leverage_under_3x} -> {income_q4}","{card_utilisation_moderate, leverage_under_3x} -> {income_q4}"
"frozenset({'income_q4', 'card_utilisation_moderate'})",frozenset({'leverage_under_3x'}),0.06915832760241962,0.47446632327967325,0.041442225372275474,0.5992369510512217,1.2629704610204813,1.0,0.008628927950584293,1.3113326642733854,0.22368556393156613,0.08252424471088007,0.23741699780344924,0.34329093797332755,fpgrowth,Portfolio-wide,356255,14764,"{card_utilisation_moderate, income_q4} -> {leverage_under_3x}","{card_utilisation_moderate, income_q4} -> {leverage_under_3x}"
"frozenset({'income_q4', 'card_utilisation_moderate'})",frozenset({'repayment_some_late'}),0.06915832760241962,0.44470674095802165,0.041512399825967355,0.6002516438022566,1.3497696088643678,1.0,0.010757225347788134,1.3891070480532297,0.27838549828233594,0.08788433425640904,0.28011307594943496,0.34679972629994416,fpgrowth,Portfolio-wide,356255,14789,"{card_utilisation_moderate, income_q4} -> {repayment_some_late}","{card_utilisation_moderate, income_q4} -> {repayment_some_late}"
"frozenset({'income_q4', 'repayment_some_late'})",frozenset({'card_utilisation_moderate'}),0.1105219575865602,0.25667850275785603,0.041512399825967355,0.37560318992228375,1.4633215710963463,1.0,0.013143789230781817,1.1904633163478617,0.35596517680161854,0.1274606129554935,0.15999091591681341,0.26866617726924635,fpgrowth,Portfolio-wide,356255,14789,"{income_q4, repayment_some_late} -> {card_utilisation_moderate}","{income_q4, repayment_some_late} -> {card_utilisation_moderate}"
"frozenset({'credit_large', 'card_utilisation_moderate'})",frozenset({'income_q4'}),0.09142608524792635,0.23744228151183844,0.037635963004028015,0.4116545393141138,1.733703604484568,1.0,0.01592754473306455,1.2961053827103226,0.4657850407350946,0.12922999816872766,0.22845779877183148,0.2850801364261785,fpgrowth,Portfolio-wide,356255,13408,"{card_utilisation_moderate, credit_large} -> {income_q4}","{card_utilisation_moderate, credit_large} -> {income_q4}"
"frozenset({'income_q4', 'card_utilisation_moderate'})",frozenset({'credit_large'}),0.06915832760241962,0.3220389889264712,0.037635963004028015,0.544200016235084,1.6898575481471816,1.0,0.015364285107099137,1.487409028568976,0.43856453274089674,0.106448181139745,0.32768997579496223,0.33053386907563415,fpgrowth,Portfolio-wide,356255,13408,"{card_utilisation_moderate, income_q4} -> {credit_large}","{card_utilisation_moderate, income_q4} -> {credit_large}"
"frozenset({'income_q4', 'credit_small'})",frozenset({'leverage_under_3x'}),0.03442197302494,0.47446632327967325,0.03442197302494,1.0,2.1076311445829465,1.0,0.018089906043764627,inf,0.544268471359799,0.0725488224053576,1.0,0.5362744112026788,fpgrowth,Portfolio-wide,356255,12263,"{credit_small, income_q4} -> {leverage_under_3x}","{credit_small, income_q4} -> {leverage_under_3x}"
"frozenset({'income_q4', 'credit_small'})",frozenset({'burden_under_20pct'}),0.03442197302494,0.6564820142875187,0.03442197302494,1.0,1.5232709780865847,1.0,0.011824566837776756,inf,0.35576408753691946,0.052433992517370395,1.0,0.5262169962586852,fpgrowth,Portfolio-wide,356255,12263,"{credit_small, income_q4} -> {burden_under_20pct}","{credit_small, income_q4} -> {burden_under_20pct}"
frozenset({'leverage_under_3x'}),frozenset({'credit_small'}),0.47446632327967325,0.334033206551487,0.29214747863187884,0.6157391247759286,1.8433470466386708,1.0,0.13365997126607515,1.7331111137978135,0.8705599219920459,0.5657912618984197,0.42300294999051,0.7451726102615116,fpgrowth,Portfolio-wide,356255,104079,{leverage_under_3x} -> {credit_small},{leverage_under_3x} -> {credit_small}
frozenset({'credit_small'}),frozenset({'leverage_under_3x'}),0.334033206551487,0.47446632327967325,0.29214747863187884,0.8746060957470946,1.843347046638671,1.0,0.13365997126607515,4.191062395348855,0.6869840375084879,0.5657912618984197,0.7613970144873584,0.7451726102615116,fpgrowth,Portfolio-wide,356255,104079,{credit_small} -> {leverage_under_3x},{credit_small} -> {leverage_under_3x}
frozenset({'credit_small'}),frozenset({'burden_under_20pct'}),0.334033206551487,0.6564820142875187,0.28486337033866194,0.8527995563062496,1.2990448142464264,1.0,0.06557657806282297,2.3336749339368046,0.3456683107526711,0.4036882637474542,0.5714913052123137,0.6433618305315321,fpgrowth,Portfolio-wide,356255,101484,{credit_small} -> {burden_under_20pct},{credit_small} -> {burden_under_20pct}
frozenset({'burden_under_20pct'}),frozenset({'credit_small'}),0.6564820142875187,0.334033206551487,0.28486337033866194,0.4339241047568146,1.2990448142464264,1.0,0.06557657806282297,1.176462023987816,0.6701355564578708,0.4036882637474542,0.14999381228615316,0.6433618305315321,fpgrowth,Portfolio-wide,356255,101484,{burden_under_20pct} -> {credit_small},{burden_under_20pct} -> {credit_small}
"frozenset({'leverage_under_3x', 'credit_small'})",frozenset({'burden_under_20pct'}),0.29214747863187884,0.6564820142875187,0.2678727316107844,0.9169092708423409,1.3967012818126698,1.0,0.07608316636950874,4.134251669168515,0.4012520725923408,0.39349257596186754,0.7581182569369026,0.6624760143629128,fpgrowth,Portfolio-wide,356255,95431,"{credit_small, leverage_under_3x} -> {burden_under_20pct}","{credit_small, leverage_under_3x} -> {burden_under_20pct}"
"frozenset({'burden_under_20pct', 'credit_small'})",frozenset({'leverage_under_3x'}),0.28486337033866194,0.47446632327967325,0.2678727316107844,0.9403551298726892,1.9819217586880211,1.0,0.13271465564914353,8.811045704326046,0.6927895924074001,0.5450583719814489,0.8865060931974261,0.7524660209000436,fpgrowth,Portfolio-wide,356255,95431,"{burden_under_20pct, credit_small} -> {leverage_under_3x}","{burden_under_20pct, credit_small} -> {leverage_under_3x}"
"frozenset({'leverage_under_3x', 'burden_under_20pct'})",frozenset({'credit_small'}),0.4320304276431208,0.334033206551487,0.2678727316107844,0.6200320960542645,1.8561989763095434,1.0,0.12356022253734258,1.7526922314565334,0.8121291619058422,0.5376909337795732,0.42944917421755585,0.7109832667899998,fpgrowth,Portfolio-wide,356255,95431,"{burden_under_20pct, leverage_under_3x} -> {credit_small}","{burden_under_20pct, leverage_under_3x} -> {credit_small}"
"frozenset({'leverage_under_3x', 'card_history_not_observed'})",frozenset({'credit_small'}),0.3393131324472639,0.334033206551487,0.21726852956449735,0.6403186578646946,1.916931147281004,1.0,0.10392667590810839,1.8515466759963006,0.723993283121916,0.4763847858197933,0.4599109960531193,0.6453792850671697,fpgrowth,Portfolio-wide,356255,77403,"{card_history_not_observed, leverage_under_3x} -> {credit_small}","{card_history_not_observed, leverage_under_3x} -> {credit_small}"
"frozenset({'card_history_not_observed', 'credit_small'})",frozenset({'leverage_under_3x'}),0.25061823693702545,0.47446632327967325,0.21726852956449735,0.8669302450607052,1.8271691846708682,1.0,0.09835861613815289,3.9493097207556302,0.6041050479344782,0.4278488989121784,0.7467911937257057,0.6624260823542902,fpgrowth,Portfolio-wide,356255,77403,"{card_history_not_observed, credit_small} -> {leverage_under_3x}","{card_history_not_observed, credit_small} -> {leverage_under_3x}"
"frozenset({'card_history_not_observed', 'credit_small'})",frozenset({'burden_under_20pct'}),0.25061823693702545,0.6564820142875187,0.21151422436176334,0.843969804220241,1.28559470915011,1.0,0.04698785936015826,2.2016122199664907,0.2964442024128806,0.3040806114460506,0.5457874048249876,0.5830816418215048,fpgrowth,Portfolio-wide,356255,75353,"{card_history_not_observed, credit_small} -> {burden_under_20pct}","{card_history_not_observed, credit_small} -> {burden_under_20pct}"
"frozenset({'card_history_not_observed', 'burden_under_20pct'})",frozenset({'credit_small'}),0.45759077065585047,0.334033206551487,0.21151422436176334,0.46223446346744856,1.3837979410475196,1.0,0.058663711951223524,1.2383961935206709,0.5113319027345109,0.36461070224080283,0.1925039779417666,0.5477238148716811,fpgrowth,Portfolio-wide,356255,75353,"{burden_under_20pct, card_history_not_observed} -> {credit_small}","{burden_under_20pct, card_history_not_observed} -> {credit_small}"
"frozenset({'leverage_under_3x', 'previous_approval_high'})",frozenset({'credit_small'}),0.235640201541031,0.334033206551487,0.15188558757070075,0.6445656835183685,1.9296455288765335,1.0,0.07317393545751152,1.873670499913391,0.6302923124376961,0.3635471885728875,0.46628822941588505,0.549633872422792,fpgrowth,Portfolio-wide,356255,54110,"{leverage_under_3x, previous_approval_high} -> {credit_small}","{leverage_under_3x, previous_approval_high} -> {credit_small}"
"frozenset({'previous_approval_high', 'credit_small'})",frozenset({'leverage_under_3x'}),0.1762950695428836,0.47446632327967325,0.15188558757070075,0.8615418909021431,1.8158125216282397,1.0,0.06823951411235446,3.7956150069108587,0.545440892732672,0.30445571016221507,0.736538084558299,0.5908303428397162,fpgrowth,Portfolio-wide,356255,54110,"{credit_small, previous_approval_high} -> {leverage_under_3x}","{credit_small, previous_approval_high} -> {leverage_under_3x}"
"frozenset({'previous_approval_high', 'credit_small'})",frozenset({'burden_under_20pct'}),0.1762950695428836,0.6564820142875187,0.14765827848030202,0.8375632901315161,1.2758358521680526,1.0,0.0319237361178316,2.114780495065487,0.26247276478047116,0.21552215079667483,0.5271376852901068,0.5312434302073935,fpgrowth,Portfolio-wide,356255,52604,"{credit_small, previous_approval_high} -> {burden_under_20pct}","{credit_small, previous_approval_high} -> {burden_under_20pct}"
"frozenset({'previous_approval_high', 'burden_under_20pct'})",frozenset({'credit_small'}),0.3299939649969825,0.334033206551487,0.14765827848030202,0.4474575117810176,1.3395599689040127,1.0,0.03742933620972079,1.2052770739769398,0.3783342071317428,0.28595502258655453,0.17031525647426993,0.4447521086354437,fpgrowth,Portfolio-wide,356255,52604,"{burden_under_20pct, previous_approval_high} -> {credit_small}","{burden_under_20pct, previous_approval_high} -> {credit_small}"
"frozenset({'bureau_debt_low', 'leverage_under_3x'})",frozenset({'credit_small'}),0.23246550925601045,0.334033206551487,0.14491305385187575,0.6233744279556129,1.8662049632467532,1.0,0.0672618543824662,1.7682463509674422,0.6047326640444597,0.34373335463939486,0.43446794082007845,0.5286013575564319,fpgrowth,Portfolio-wide,356255,51626,"{bureau_debt_low, leverage_under_3x} -> {credit_small}","{bureau_debt_low, leverage_under_3x} -> {credit_small}"
"frozenset({'bureau_debt_low', 'credit_small'})",frozenset({'leverage_under_3x'}),0.16699555093963594,0.47446632327967325,0.14491305385187575,0.8677659556586488,1.8289305543549523,1.0,0.0656792887934833,3.97426910246884,0.5440935927571459,0.2918404956528621,0.7483814069412679,0.5865946106067439,fpgrowth,Portfolio-wide,356255,51626,"{bureau_debt_low, credit_small} -> {leverage_under_3x}","{bureau_debt_low, credit_small} -> {leverage_under_3x}"
"frozenset({'bureau_debt_low', 'credit_small'})",frozenset({'burden_under_20pct'}),0.16699555093963594,0.6564820142875187,0.1400569816563978,0.8386869043416871,1.2775474210849718,1.0,0.03042740599849164,2.129510839219822,0.260803157920629,0.20493526976407964,0.530408588872755,0.5260158198886415,fpgrowth,Portfolio-wide,356255,49896,"{bureau_debt_low, credit_small} -> {burden_under_20pct}","{bureau_debt_low, credit_small} -> {burden_under_20pct}"
"frozenset({'bureau_debt_low', 'burden_under_20pct'})",frozenset({'credit_small'}),0.3220810935986863,0.334033206551487,0.1400569816563978,0.43485005621257944,1.3018168483963368,1.0,0.03247120119201899,1.1783895597431295,0.3419919203084221,0.2713981114833994,0.1513841991115534,0.4270703252046334,fpgrowth,Portfolio-wide,356255,49896,"{burden_under_20pct, bureau_debt_low} -> {credit_small}","{burden_under_20pct, bureau_debt_low} -> {credit_small}"
"frozenset({'leverage_under_3x', 'repayment_clean_observed'})",frozenset({'credit_small'}),0.21169667794136224,0.334033206551487,0.13486126510505117,0.6370495107268822,1.9071442546197546,1.0,0.0641475449560005,1.8348695294012332,0.6033918691190939,0.3282345225244921,0.45500212196213946,0.5203928068924198,fpgrowth,Portfolio-wide,356255,48045,"{leverage_under_3x, repayment_clean_observed} -> {credit_small}","{leverage_under_3x, repayment_clean_observed} -> {credit_small}"
"frozenset({'repayment_clean_observed', 'credit_small'})",frozenset({'leverage_under_3x'}),0.1545213400513677,0.47446632327967325,0.13486126510505117,0.872767897691148,1.839472803166046,1.0,0.06154609302263063,4.130511617615262,0.539772319182945,0.27292867895588946,0.7578992404390461,0.5785028501122056,fpgrowth,Portfolio-wide,356255,48045,"{credit_small, repayment_clean_observed} -> {leverage_under_3x}","{credit_small, repayment_clean_observed} -> {leverage_under_3x}"
